exchange,symbol,timestamp,local_timestamp,ask_amount,ask_price,bid_price,bid_amount
hyperliquid,@166,1754073058361000,1754073058610681,352894.89,0.9998,0.99979,5654.98
hyperliquid,@166,1754073061757000,1754073062109384,352894.89,0.9998,0.99979,5554.98
hyperliquid,@166,1754073063571000,1754073063831103,352514.79,0.9998,0.99979,5554.98
hyperliquid,@166,1754073064010000,1754073064422265,352434.79,0.9998,0.99979,5554.98
hyperliquid,@166,1754073065101000,1754073065549899,352434.79,0.9998,0.99979,5454.98
hyperliquid,@166,1754073066850000,1754073067089239,352434.79,0.9998,0.99979,5354.98
hyperliquid,@166,1754073069632000,1754073069889915,352434.79,0.9998,0.99979,5254.98
hyperliquid,@166,1754073073068000,1754073073383638,352434.79,0.9998,0.99979,5154.98
hyperliquid,@166,1754073075218000,1754073075523284,352434.79,0.9998,0.99979,5054.98
hyperliquid,@166,1754073077977000,1754073078207541,352434.79,0.9998,0.99979,4974.98
hyperliquid,@166,1754073081363000,1754073081628201,352434.79,0.9998,0.99979,4874.98
hyperliquid,@166,1754073085142000,1754073085462933,352434.79,0.9998,0.99979,4774.98
hyperliquid,@166,1754073088487000,1754073088722619,352434.79,0.9998,0.99979,4674.98
hyperliquid,@166,1754073090441000,1754073090923369,352434.79,0.9998,0.99979,4574.98
hyperliquid,@166,1754073093760000,1754073093984409,352434.79,0.9998,0.99979,4474.98
hyperliquid,@166,1754073097525000,1754073097778697,352434.79,0.9998,0.99979,4374.98
hyperliquid,@166,1754073104752000,1754073105065666,352434.79,0.9998,0.99979,4274.98
hyperliquid,@166,1754073119150000,1754073119807307,352396.84,0.9998,0.99979,4274.98
hyperliquid,@166,1754073135972000,1754073136342790,352217.96,0.9998,0.99979,4274.98
hyperliquid,@166,1754073139778000,1754073140122342,352070.9,0.9998,0.99979,4274.98
hyperliquid,@166,1754073167421000,1754073167701822,352020.9,0.9998,0.99979,4274.98
hyperliquid,@166,1754073173905000,1754073174219616,352020.9,0.9998,0.99979,3994.99
hyperliquid,@166,1754073175469000,1754073175737732,352020.9,0.9998,0.99979,3805.55
hyperliquid,@166,1754073177585000,1754073177834412,352020.9,0.9998,0.99979,3729.8
hyperliquid,@166,1754073180338000,1754073180572926,352020.9,0.9998,0.99979,2972.36
hyperliquid,@166,1754073180888000,1754073181143204,352020.9,0.9998,0.99979,100
hyperliquid,@166,1754073181436000,1754073181800019,352020.9,0.9998,0.99979,6210.64
hyperliquid,@166,1754073184204000,1754073184580429,352020.9,0.9998,0.99979,10210.64
hyperliquid,@166,1754073185845000,1754073186180407,352020.9,0.9998,0.99979,6210.64
hyperliquid,@166,1754073196734000,1754073197138064,352000.9,0.9998,0.99979,6210.64
hyperliquid,@166,1754073219776000,1754073220155248,352000.9,0.9998,0.99979,6265.85
hyperliquid,@166,1754073232789000,1754073232995240,352000.9,0.9998,0.99979,6227.95
hyperliquid,@166,1754073254500000,1754073254797558,352000.9,0.9998,0.99979,6172.74
hyperliquid,@166,1754073272024000,1754073272335163,351945.7,0.9998,0.99979,6172.74
hyperliquid,@166,1754073273074000,1754073273431026,351945.7,0.9998,0.99979,6157.74
hyperliquid,@166,1754073314634000,1754073314903192,351945.7,0.9998,0.99979,4327.74
hyperliquid,@166,1754073315620000,1754073316041835,351945.7,0.9998,0.99979,4308.8
hyperliquid,@166,1754073318987000,1754073319441731,351945.7,0.9998,0.99979,4408.8
hyperliquid,@166,1754073320976000,1754073321343769,351945.7,0.9998,0.99979,4370.97
hyperliquid,@166,1754073321516000,1754073321811270,351945.7,0.9998,0.99979,4355.97
hyperliquid,@166,1754073323776000,1754073324173659,351945.7,0.9998,0.99979,4318.15
hyperliquid,@166,1754073325392000,1754073325714490,351945.7,0.9998,0.99979,4303.15
hyperliquid,@166,1754073330767000,1754073331224829,351945.7,0.9998,0.99979,4265.35
hyperliquid,@166,1754073331380000,1754073331799850,351945.7,0.9998,0.99979,4246.45
hyperliquid,@166,1754073341865000,1754073342211477,352024.7,0.9998,0.99979,4246.45
hyperliquid,@166,1754073365589000,1754073365921867,352024.7,0.9998,0.99979,8246.45
hyperliquid,@166,1754073368331000,1754073368889019,352024.7,0.9998,0.99979,4246.45
hyperliquid,@166,1754073371254000,1754073371600991,352004.7,0.9998,0.99979,4246.45
hyperliquid,@166,1754073379460000,1754073379827847,352004.7,0.9998,0.99979,4191.29
hyperliquid,@166,1754073396587000,1754073396900372,354004.7,0.9998,0.99979,4191.29
hyperliquid,@166,1754073398210000,1754073398407926,354004.7,0.9998,0.99979,4153.47
hyperliquid,@166,1754073429497000,1754073429805020,352004.7,0.9998,0.99979,4153.47
hyperliquid,@166,1754073435350000,1754073435660784,352004.7,0.9998,0.99979,2153.47
hyperliquid,@166,1754073435886000,1754073436224213,352004.7,0.9998,0.99979,100
hyperliquid,@166,1754073436413000,1754073436620122,352004.7,0.9998,0.99979,6210.64
hyperliquid,@166,1754073472314000,1754073472601769,356004.7,0.9998,0.99979,6210.64
hyperliquid,@166,1754073473391000,1754073473616682,355960.91,0.9998,0.99979,6210.64
hyperliquid,@166,1754073479824000,1754073480012269,355960.91,0.9998,0.99979,100
hyperliquid,@166,1754073496301000,1754073496610872,355960.91,0.9998,0.99978,1103.46
hyperliquid,@166,1754073515587000,1754073515846957,355960.91,0.9998,0.99978,1003.46
hyperliquid,@166,1754073520292000,1754073520440599,355960.91,0.9998,0.99978,903.46
hyperliquid,@166,1754073524598000,1754073524824435,355960.91,0.9998,0.99978,803.46
hyperliquid,@166,1754073528116000,1754073528412906,355960.91,0.9998,0.99978,703.46
hyperliquid,@166,1754073528644000,1754073528821250,351960.91,0.9998,0.99978,703.46
hyperliquid,@166,1754073534019000,1754073534342858,351960.91,0.9998,0.99978,603.46
hyperliquid,@166,1754073535738000,1754073536092109,351960.91,0.9998,0.99978,503.46
hyperliquid,@166,1754073538472000,1754073538798330,351960.91,0.9998,0.99978,403.46
hyperliquid,@166,1754073539690000,1754073539948059,4000,0.99979,0.99978,403.46
hyperliquid,@166,1754073540699000,1754073540974594,4100,0.99979,0.99978,403.46
hyperliquid,@166,1754073542403000,1754073542884335,4100,0.99979,0.99978,303.46
hyperliquid,@166,1754073548574000,1754073548962652,4100,0.99979,0.99978,203.46
hyperliquid,@166,1754073553094000,1754073553397038,4100,0.99979,0.99978,103.46
hyperliquid,@166,1754073556460000,1754073556726670,4100,0.99979,0.99978,3.46
hyperliquid,@166,1754073561965000,1754073562241263,4100,0.99979,0.99977,7475.75
hyperliquid,@166,1754073566989000,1754073567349710,4080,0.99979,0.99977,7475.75
hyperliquid,@166,1754073568642000,1754073568765692,4080,0.99979,0.99977,7375.75
hyperliquid,@166,1754073569251000,1754073569512551,15021.86,0.99979,0.99977,7375.75
hyperliquid,@166,1754073569735000,1754073570151740,15121.86,0.99979,0.99977,7375.75
hyperliquid,@166,1754073570237000,1754073570556544,100,0.99979,0.99977,7375.75
hyperliquid,@166,1754073585486000,1754073585709412,320028.15,0.9998,0.99977,7375.75
hyperliquid,@166,1754073586040000,1754073586218408,320008.15,0.9998,0.99977,7375.75
hyperliquid,@166,1754073586596000,1754073586784185,15021.86,0.99979,0.99977,7375.75
hyperliquid,@166,1754073587109000,1754073587326635,100,0.99979,0.99977,7375.75
hyperliquid,@166,1754073603293000,1754073603696778,80,0.99979,0.99977,7375.75
hyperliquid,@166,1754073623767000,1754073623990750,60,0.99979,0.99977,7375.75
hyperliquid,@166,1754073624371000,1754073624603216,40,0.99979,0.99977,7375.75
hyperliquid,@166,1754073639404000,1754073639630034,40,0.99979,0.99977,6375.77
hyperliquid,@166,1754073644926000,1754073645241907,20,0.99979,0.99977,6375.77
hyperliquid,@166,1754073668464000,1754073668746016,327770.78,0.9998,0.99977,6375.77
hyperliquid,@166,1754073668970000,1754073669133487,15021.86,0.99979,0.99977,6375.77
hyperliquid,@166,1754073669502000,1754073669685308,100,0.99979,0.99977,6375.77
hyperliquid,@166,1754073675703000,1754073676079174,80,0.99979,0.99977,6375.77
hyperliquid,@166,1754073677339000,1754073677661312,326844.68,0.9998,0.99977,6375.77
hyperliquid,@166,1754073677881000,1754073678124544,15121.86,0.99979,0.99977,6375.77
hyperliquid,@166,1754073678413000,1754073678569979,100,0.99979,0.99977,6375.77
hyperliquid,@166,1754073684391000,1754073684678341,326568.3,0.9998,0.99977,6375.77
hyperliquid,@166,1754073685632000,1754073686182750,15021.86,0.99979,0.99977,6375.77
hyperliquid,@166,1754073686163000,1754073686537530,100,0.99979,0.99977,6375.77
hyperliquid,@166,1754073695563000,1754073695999627,325308.96,0.9998,0.99977,6375.77
hyperliquid,@166,1754073696113000,1754073696508877,15021.86,0.99979,0.99977,6375.77
hyperliquid,@166,1754073697319000,1754073697526735,100,0.99979,0.99977,6375.77
hyperliquid,@166,1754073703829000,1754073704020667,325042.66,0.9998,0.99977,6375.77
hyperliquid,@166,1754073704368000,1754073704654992,15021.86,0.99979,0.99977,6375.77
hyperliquid,@166,1754073705352000,1754073705570438,100,0.99979,0.99977,6375.77
hyperliquid,@166,1754073709314000,1754073709497246,100,0.99979,0.99977,1517.3
hyperliquid,@166,1754073709821000,1754073710031361,100,0.99979,0.99978,3917.01
hyperliquid,@166,1754073710330000,1754073710619225,100,0.99979,0.99978,100
hyperliquid,@166,1754073714825000,1754073715084539,62.12,0.99979,0.99978,100
hyperliquid,@166,1754073716610000,1754073716735149,62.12,0.99979,0.99978,80
hyperliquid,@166,1754073717730000,1754073718025840,62.12,0.99979,0.99978,30
hyperliquid,@166,1754073742661000,1754073742860392,5424.4,0.99979,0.99978,30
hyperliquid,@166,1754073788356000,1754073788764611,5061.45,0.99979,0.99978,30
hyperliquid,@166,1754073799029000,1754073799511606,4980.73,0.99979,0.99978,30
hyperliquid,@166,1754073804753000,1754073805088554,4942.81,0.99979,0.99978,30
hyperliquid,@166,1754073819614000,1754073819915877,4942.81,0.99979,0.99978,15
hyperliquid,@166,1754073851241000,1754073851495498,4942.81,0.99979,0.99977,2294.78
hyperliquid,@166,1754073852251000,1754073852584951,4878.44,0.99978,0.99977,2294.78
hyperliquid,@166,1754073853205000,1754073853404807,4978.44,0.99978,0.99977,2294.78
hyperliquid,@166,1754073853768000,1754073853982084,3972.19,0.99978,0.99977,2294.78
hyperliquid,@166,1754073879291000,1754073879393110,3972.19,0.99978,0.99977,2275.81
hyperliquid,@166,1754073897540000,1754073897845864,3972.19,0.99978,0.99977,2256.84
hyperliquid,@166,1754073906041000,1754073906489884,3972.19,0.99978,0.99977,2237.88
hyperliquid,@166,1754073927755000,1754073927957615,3972.19,0.99978,0.99977,2389.61
hyperliquid,@166,1754073928852000,1754073929076839,3972.19,0.99978,0.99977,2541.34
hyperliquid,@166,1754073930043000,1754073930283518,3972.19,0.99978,0.99977,2844.8
hyperliquid,@166,1754073931141000,1754073931454392,3972.19,0.99978,0.99977,2996.53
hyperliquid,@166,1754073931677000,1754073932005627,3972.19,0.99978,0.99977,3148.26
hyperliquid,@166,1754073932275000,1754073932568898,3972.19,0.99978,0.99977,3299.99
hyperliquid,@166,1754073933330000,1754073933659298,3972.19,0.99978,0.99977,3451.72
hyperliquid,@166,1754073933928000,1754073934308167,3972.19,0.99978,0.99977,3603.45
hyperliquid,@166,1754073934449000,1754073934643917,3972.19,0.99978,0.99977,3755.18
hyperliquid,@166,1754073938292000,1754073938415180,3925.12,0.99978,0.99977,3755.18
hyperliquid,@166,1754073938899000,1754073939093634,307815.7,0.9998,0.99977,3755.18
hyperliquid,@166,1754073939401000,1754073939610535,15021.86,0.99979,0.99977,3755.18
hyperliquid,@166,1754073939916000,1754073940160169,100,0.99979,0.99977,3755.18
hyperliquid,@166,1754074099315000,1754074099616224,9.96,0.99979,0.99977,3755.18
hyperliquid,@166,1754074189079000,1754074189573792,9.96,0.99979,0.99977,3681.37
hyperliquid,@166,1754074200129000,1754074200427452,307810.66,0.9998,0.99977,3681.37
hyperliquid,@166,1754074201072000,1754074201326155,15021.86,0.99979,0.99977,3681.37
hyperliquid,@166,1754074201708000,1754074201997941,100,0.99979,0.99977,3681.37
hyperliquid,@166,1754074203192000,1754074203513868,62.11,0.99979,0.99977,3681.37
hyperliquid,@166,1754074233480000,1754074233887948,62.11,0.99979,0.99977,3647.15
hyperliquid,@166,1754074235208000,1754074235620090,62.11,0.99979,0.99977,3633.14
hyperliquid,@166,1754074250699000,1754074250913426,62.11,0.99979,0.99977,3614.25
hyperliquid,@166,1754074262502000,1754074262717511,62.11,0.99979,0.99977,3595.37
hyperliquid,@166,1754074270937000,1754074271232046,62.11,0.99979,0.99977,3519.85
hyperliquid,@166,1754074281182000,1754074281558500,62.11,0.99979,0.99977,3444.38
hyperliquid,@166,1754074289725000,1754074290152008,5424.39,0.99979,0.99977,3444.38
hyperliquid,@166,1754074290246000,1754074290828434,5424.39,0.99979,0.99977,3406.64
hyperliquid,@166,1754074290790000,1754074291245893,5424.39,0.99979,0.99977,3331.22
hyperliquid,@166,1754074295226000,1754074295873774,5424.39,0.99979,0.99977,2426.86
hyperliquid,@166,1754074301204000,1754074301463185,5424.39,0.99979,0.99977,2351.52
hyperliquid,@166,1754074301749000,1754074302043947,5424.39,0.99979,0.99977,2163.19
hyperliquid,@166,1754074305787000,1754074306314854,5424.39,0.99979,0.99977,1334.38
hyperliquid,@166,1754074309108000,1754074309487794,5424.39,0.99979,0.99977,581.34
hyperliquid,@166,1754074310429000,1754074310814262,5214.85,0.99978,0.99977,393.11
hyperliquid,@166,1754074310968000,1754074311238000,5214.85,0.99978,0.99977,16.69
hyperliquid,@166,1754074313213000,1754074313771606,5314.85,0.99978,0.99977,16.69
hyperliquid,@166,1754074315132000,1754074315518666,5314.85,0.99978,0.99976,7043.37
hyperliquid,@166,1754074316194000,1754074316711783,100,0.99978,0.99976,7043.37
hyperliquid,@166,1754074317533000,1754074317793989,6020.45,0.99977,0.99976,7043.37
hyperliquid,@166,1754074318288000,1754074318646311,6120.45,0.99977,0.99976,7043.37
hyperliquid,@166,1754074318813000,1754074319109321,6120.45,0.99977,0.99976,6311.43
hyperliquid,@166,1754074322331000,1754074322841087,10120.45,0.99977,0.99976,6123.26
hyperliquid,@166,1754074324438000,1754074324848584,10120.45,0.99977,0.99976,5935.12
hyperliquid,@166,1754074325010000,1754074325317979,6120.45,0.99977,0.99976,5935.12
hyperliquid,@166,1754074327711000,1754074328100652,6120.45,0.99977,0.99976,5558.88
hyperliquid,@166,1754074329167000,1754074330856223,6120.45,0.99977,0.99976,5370.75
hyperliquid,@166,1754074329964000,1754074331529104,100,0.99977,0.99976,5370.75
hyperliquid,@166,1754074332761000,1754074333325203,100,0.99977,0.99976,5182.69
hyperliquid,@166,1754074333675000,1754074334404204,100,0.99977,0.99976,4430.59
hyperliquid,@166,1754074339453000,1754074339889024,100,0.99977,0.99976,4064.92
hyperliquid,@166,1754074344883000,1754074345086133,5289.29,0.99977,0.99976,4064.92
hyperliquid,@166,1754074357490000,1754074357646273,5289.29,0.99977,0.99976,3989.67
hyperliquid,@166,1754074364740000,1754074365167050,4389.08,0.99977,0.99976,3989.67
hyperliquid,@166,1754074365855000,1754074366195811,4489.08,0.99977,0.99976,3989.67
hyperliquid,@166,1754074390105000,1754074390440083,3359.84,0.99977,0.99976,3989.67
hyperliquid,@166,1754074408582000,1754074408918664,3359.84,0.99977,0.99976,3914.46
hyperliquid,@166,1754074424589000,1754074424915023,3359.84,0.99977,0.99976,3406.89
hyperliquid,@166,1754074459304000,1754074459618747,3341.02,0.99977,0.99976,3406.89
hyperliquid,@166,1754074461975000,1754074462258782,3321.02,0.99977,0.99976,3406.89
hyperliquid,@166,1754074480110000,1754074480287434,3321.02,0.99977,0.99975,548.19
hyperliquid,@166,1754074480639000,1754074481263115,5476.16,0.99976,0.99975,548.19
hyperliquid,@166,1754074481665000,1754074481904922,5576.16,0.99976,0.99975,548.19
hyperliquid,@166,1754074502346000,1754074502595514,5556.16,0.99976,0.99975,548.19
hyperliquid,@166,1754074509371000,1754074509624047,5367.85,0.99976,0.99975,548.19
hyperliquid,@166,1754074528270000,1754074528564314,225607.71,0.9998,0.99975,548.19
hyperliquid,@166,1754074530463000,1754074530804525,15022.01,0.99979,0.99975,548.19
hyperliquid,@166,1754074531169000,1754074531485919,205029.91,0.9998,0.99975,548.19
hyperliquid,@166,1754074531626000,1754074531914538,5476.16,0.99976,0.99975,548.19
hyperliquid,@166,1754074532287000,1754074532560573,5576.16,0.99976,0.99975,548.19
hyperliquid,@166,1754074550773000,1754074551082405,5576.16,0.99976,0.99975,510.53
hyperliquid,@166,1754074555618000,1754074555943109,5576.16,0.99976,0.99975,491.71
hyperliquid,@166,1754074558487000,1754074558720242,5576.16,0.99976,0.99975,472.89
hyperliquid,@166,1754074577956000,1754074578161023,5576.16,0.99976,0.99975,454.08
hyperliquid,@166,1754074591929000,1754074592115771,5576.16,0.99976,0.99975,378.95
hyperliquid,@166,1754074599029000,1754074599504808,5576.16,0.99976,0.99974,427.55
hyperliquid,@166,1754074599489000,1754074599837529,5576.16,0.99976,0.99974,239.73
hyperliquid,@166,1754074600608000,1754074600922478,100,0.99976,0.99974,239.73
hyperliquid,@166,1754074602827000,1754074603119277,100,0.99976,0.99974,89.49
hyperliquid,@166,1754074604455000,1754074604745076,100,0.99976,0.99975,4648.82
hyperliquid,@166,1754074604971000,1754074605278378,100,0.99976,0.99975,4748.82
hyperliquid,@166,1754074606243000,1754074606956018,100,0.99976,0.99975,4561.07
hyperliquid,@166,1754074606887000,1754074607174746,100,0.99976,0.99975,4523.52
hyperliquid,@166,1754074609406000,1754074609771475,100,0.99976,0.99975,4448.42
hyperliquid,@166,1754074609919000,1754074610152636,100,0.99976,0.99975,4373.32
hyperliquid,@166,1754074612586000,1754074612896191,100,0.99976,0.99975,4317
hyperliquid,@166,1754074617908000,1754074618091921,100,0.99976,0.99975,3340.94
hyperliquid,@166,1754074621261000,1754074621563071,100,0.99976,0.99975,3305.42
hyperliquid,@166,1754074624529000,1754074624934503,100,0.99976,0.99975,3005.11
hyperliquid,@166,1754074630781000,1754074630935794,100,0.99976,0.99975,2967.58
hyperliquid,@166,1754074633035000,1754074633332525,100,0.99976,0.99975,2790.09
hyperliquid,@166,1754074659953000,1754074660214548,204569.74,0.9998,0.99975,2790.09
hyperliquid,@166,1754074661166000,1754074661609831,204569.74,0.9998,0.99975,100
hyperliquid,@166,1754074661626000,1754074661842770,15002.01,0.99979,0.99975,100
hyperliquid,@166,1754074662310000,1754074662466612,100,0.99979,0.99975,100
hyperliquid,@166,1754074662812000,1754074663078872,100,0.99979,0.99976,9644.84
hyperliquid,@166,1754074663900000,1754074664185497,100,0.99979,0.99978,5325.58
hyperliquid,@166,1754074664425000,1754074664799631,100,0.99979,0.99978,5425.58
hyperliquid,@166,1754074675756000,1754074676003455,100,0.99979,0.99978,5390.09
hyperliquid,@166,1754074677872000,1754074678079507,100,0.99979,0.99978,5212.65
hyperliquid,@166,1754074686513000,1754074686969466,4100,0.99979,0.99978,5212.65
hyperliquid,@166,1754074688719000,1754074689113978,100,0.99979,0.99978,5212.65
hyperliquid,@166,1754074715362000,1754074715641707,100,0.99979,0.99978,5112.22
hyperliquid,@166,1754074735452000,1754074735732267,9.95,0.99979,0.99978,5112.22
hyperliquid,@166,1754074737009000,1754074737302311,9.95,0.99979,0.99978,4916.56
hyperliquid,@166,1754074745643000,1754074745927063,204504.34,0.9998,0.99978,4916.56
hyperliquid,@166,1754074748204000,1754074748535325,15021,0.99979,0.99978,4916.56
hyperliquid,@166,1754074748847000,1754074749405783,15121,0.99979,0.99978,4916.56
hyperliquid,@166,1754074749389000,1754074749616465,100,0.99979,0.99978,4916.56
hyperliquid,@166,1754074749861000,1754074750221782,62.32,0.99979,0.99978,4916.56
hyperliquid,@166,1754074753648000,1754074753911130,203775.11,0.9998,0.99978,4916.56
hyperliquid,@166,1754074754158000,1754074754470660,15021,0.99979,0.99978,4916.56
hyperliquid,@166,1754074754847000,1754074755051187,100,0.99979,0.99978,4916.56
hyperliquid,@166,1754074756937000,1754074757561149,100,0.99979,0.99978,4816.56
hyperliquid,@166,1754074762435000,1754074762866877,100,0.99979,0.99978,4716.56
hyperliquid,@166,1754074769294000,1754074769557651,100,0.99979,0.99978,4616.56
hyperliquid,@166,1754074775191000,1754074775429517,100,0.99979,0.99978,4516.56
hyperliquid,@166,1754074778981000,1754074779292057,100,0.99979,0.99975,5032.79
hyperliquid,@166,1754074780128000,1754074780327125,100,0.99979,0.99978,5325.58
hyperliquid,@166,1754074780679000,1754074780854347,100,0.99979,0.99978,5425.58
hyperliquid,@166,1754074798864000,1754074799152883,100,0.99979,0.99978,5032.27
hyperliquid,@166,1754074800661000,1754074802666442,100,0.99979,0.99978,4932.27
hyperliquid,@166,1754074814311000,1754074814624995,100,0.99979,0.99978,4832.27
hyperliquid,@166,1754074817895000,1754074818315292,100,0.99979,0.99978,4535.58
hyperliquid,@166,1754074820362000,1754074820628761,100,0.99979,0.99978,4338.98
hyperliquid,@166,1754074829335000,1754074829758935,100,0.99979,0.99978,4142.48
hyperliquid,@166,1754074832044000,1754074832465121,100,0.99979,0.99978,4042.48
hyperliquid,@166,1754074846045000,1754074846332621,100,0.99979,0.99978,3942.48
hyperliquid,@166,1754074848867000,1754074849124021,100,0.99979,0.99978,3842.48
hyperliquid,@166,1754074851543000,1754074851767508,100,0.99979,0.99978,3742.48
hyperliquid,@166,1754074855846000,1754074856198487,100,0.99979,0.99978,3642.48
hyperliquid,@166,1754074856427000,1754074856870275,203686.67,0.9998,0.99978,3642.48
hyperliquid,@166,1754074857600000,1754074857966129,203686.67,0.9998,0.99978,100
hyperliquid,@166,1754074858133000,1754074858384944,15021,0.99979,0.99978,100
hyperliquid,@166,1754074858584000,1754074858858524,15121,0.99979,0.99977,800
hyperliquid,@166,1754074859191000,1754074859459844,100,0.99979,0.99977,800
hyperliquid,@166,1754074860243000,1754074860423414,100,0.99979,0.99977,700
hyperliquid,@166,1754074860766000,1754074861169060,100,0.99979,0.99978,4999.9
hyperliquid,@166,1754074861957000,1754074862265252,100,0.99979,0.99978,5099.9
hyperliquid,@166,1754074862419000,1754074862627451,100,0.99979,0.99978,4999.9
hyperliquid,@166,1754074865318000,1754074865781645,100,0.99979,0.99978,4899.9
hyperliquid,@166,1754074874348000,1754074874576976,100,0.99979,0.99978,4703
hyperliquid,@166,1754074874916000,1754074875221043,9.92,0.99979,0.99978,4703
hyperliquid,@166,1754074875431000,1754074875740878,9.92,0.99979,0.99978,100
hyperliquid,@166,1754074875938000,1754074876172601,9.92,0.99979,0.99978,5060.99
hyperliquid,@166,1754074883909000,1754074884079636,9.92,0.99979,0.99978,4764.13
hyperliquid,@166,1754074884975000,1754074885321362,9.92,0.99979,0.99978,4667.12
hyperliquid,@166,1754074886136000,1754074886399252,9.92,0.99979,0.99978,4567.87
hyperliquid,@166,1754074894931000,1754074895301207,9.92,0.99979,0.99978,4467.87
hyperliquid,@166,1754074899130000,1754074899324711,9.92,0.99979,0.99978,4171.08
hyperliquid,@166,1754074902622000,1754074902927400,9.92,0.99979,0.99978,4071.08
hyperliquid,@166,1754074906264000,1754074906561916,9.92,0.99979,0.99978,3971.08
hyperliquid,@166,1754074908914000,1754074909223390,4009.92,0.99979,0.99978,3971.08
hyperliquid,@166,1754074911304000,1754074911761911,4009.92,0.99979,0.99978,3871.08
hyperliquid,@166,1754074913434000,1754074913639358,9.92,0.99979,0.99978,3771.08
hyperliquid,@166,1754074918338000,1754074918606910,9.92,0.99979,0.99978,3671.08
hyperliquid,@166,1754074926745000,1754074926972132,9.92,0.99979,0.99978,3216.35
hyperliquid,@166,1754074930422000,1754074930663387,9.92,0.99979,0.99978,2839.06
hyperliquid,@166,1754074931482000,1754074931730557,9.92,0.99979,0.99978,2661.77
hyperliquid,@166,1754074934728000,1754074934976763,9.92,0.99979,0.99978,2561.77
hyperliquid,@166,1754074935448000,1754074935847580,9.92,0.99979,0.99978,100
hyperliquid,@166,1754074936388000,1754074936837830,9.92,0.99979,0.99978,4985.7
hyperliquid,@166,1754074992106000,1754074992466269,9.92,0.99979,0.99978,4788.47
hyperliquid,@166,1754074997524000,1754074997693309,9.92,0.99979,0.99978,4591.32
hyperliquid,@166,1754074998568000,1754074998853062,9.92,0.99979,0.99978,4691.32
hyperliquid,@166,1754074999765000,1754075000161365,9.92,0.99979,0.99978,4494.21
hyperliquid,@166,1754075000225000,1754075000647229,9.92,0.99979,0.99978,4394.21
hyperliquid,@166,1754075003481000,1754075003768999,9.92,0.99979,0.99978,4197.14
hyperliquid,@166,1754075006053000,1754075006411821,9.92,0.99979,0.99978,4097.14
hyperliquid,@166,1754075008166000,1754075008468880,9.92,0.99979,0.99978,4047.87
hyperliquid,@166,1754075014104000,1754075014335326,9.92,0.99979,0.99978,3947.87
hyperliquid,@166,1754075018006000,1754075018540268,9.92,0.99979,0.99978,3847.87
hyperliquid,@166,1754075020196000,1754075020535065,9.92,0.99979,0.99978,3747.87
hyperliquid,@166,1754075021183000,1754075021509804,9.92,0.99979,0.99978,3647.87
hyperliquid,@166,1754075039972000,1754075040195197,9.92,0.99979,0.99978,3610.24
hyperliquid,@166,1754075042754000,1754075043024985,9.92,0.99979,0.99978,3572.62
hyperliquid,@166,1754075059955000,1754075060366973,9.92,0.99979,0.99978,3447.95
hyperliquid,@166,1754075062516000,1754075062865681,9.92,0.99979,0.99978,3347.95
hyperliquid,@166,1754075066460000,1754075066669662,9.92,0.99979,0.99978,3001.26
hyperliquid,@166,1754075070251000,1754075070479420,9.92,0.99979,0.99978,2703.9
hyperliquid,@166,1754075071869000,1754075072256636,9.92,0.99979,0.99978,17707.05
hyperliquid,@166,1754075074123000,1754075074529651,9.92,0.99979,0.99978,17607.05
hyperliquid,@166,1754075077328000,1754075077596419,9.92,0.99979,0.99978,17508.37
hyperliquid,@166,1754075077932000,1754075078223301,9.92,0.99979,0.99978,15103.15
hyperliquid,@166,1754075078365000,1754075078555058,9.92,0.99979,0.99978,20064.14
hyperliquid,@166,1754075080016000,1754075080265057,9.92,0.99979,0.99978,20014.14
hyperliquid,@166,1754075082142000,1754075082604116,203676.59,0.9998,0.99978,20014.14
hyperliquid,@166,1754075083897000,1754075084269949,15021,0.99979,0.99978,20014.14
hyperliquid,@166,1754075085373000,1754075085661606,203676.59,0.9998,0.99978,20014.14
hyperliquid,@166,1754075085880000,1754075086232189,15121,0.99979,0.99978,20014.14
hyperliquid,@166,1754075086490000,1754075086681613,100,0.99979,0.99978,20014.14
hyperliquid,@166,1754075095199000,1754075095436998,100,0.99979,0.99978,19816.16
hyperliquid,@166,1754075095760000,1754075096122948,100,0.99979,0.99978,17051.62
hyperliquid,@166,1754075096816000,1754075097045245,100,0.99979,0.99978,16753.7
hyperliquid,@166,1754075100103000,1754075100454397,100,0.99979,0.99978,16678.39
hyperliquid,@166,1754075103466000,1754075103786521,100,0.99979,0.99978,16431.12
hyperliquid,@166,1754075107851000,1754075108213950,100,0.99979,0.99978,16331.12
hyperliquid,@166,1754075111228000,1754075111454828,100,0.99979,0.99978,16133.56
hyperliquid,@166,1754075112861000,1754075113142873,100,0.99979,0.99978,16084.18
hyperliquid,@166,1754075118503000,1754075118861559,100,0.99979,0.99978,16069.18
hyperliquid,@166,1754075121820000,1754075122275366,100,0.99979,0.99978,15993.97
hyperliquid,@166,1754075125232000,1754075125551803,100,0.99979,0.99978,15843.97
hyperliquid,@166,1754075128440000,1754075128768593,100,0.99979,0.99978,15743.97
hyperliquid,@166,1754075130670000,1754075130905785,100,0.99979,0.99978,10782.98
hyperliquid,@166,1754075131151000,1754075131464095,100,0.99979,0.99978,10595.13
hyperliquid,@166,1754075133925000,1754075134588332,100,0.99979,0.99978,10545.13
